timestamp,temperature.gpu,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.total,clocks.gr,clocks.mem,fan.speed,pstate
2026/02/05 00:22:35.773,73,22.04,[N/A],35,12,2516,4096,1575,7000,[N/A],P0
2026/02/05 00:22:36.872,72,20.61,[N/A],36,13,2521,4096,1575,7000,[N/A],P0
2026/02/05 00:22:37.957,73,21.38,[N/A],37,15,2521,4096,1575,7000,[N/A],P0
2026/02/05 00:22:39.039,73,24.83,[N/A],42,19,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:40.120,73,25.11,[N/A],41,16,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:41.204,73,25.57,[N/A],45,18,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:42.289,73,26.61,[N/A],50,21,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:43.371,73,27.25,[N/A],48,19,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:44.460,73,25.98,[N/A],41,16,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:45.537,73,26.75,[N/A],43,16,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:46.618,73,25.46,[N/A],43,17,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:47.698,73,24.40,[N/A],36,16,2521,4096,1695,7000,[N/A],P0
2026/02/05 00:22:48.780,73,25.29,[N/A],39,16,2524,4096,1650,7000,[N/A],P0
2026/02/05 00:22:49.865,73,24.38,[N/A],41,15,2527,4096,1672,7000,[N/A],P0
2026/02/05 00:22:50.947,73,22.26,[N/A],30,9,2537,4096,1672,7000,[N/A],P0
2026/02/05 00:22:52.034,73,22.29,[N/A],37,15,2537,4096,1575,7000,[N/A],P0
2026/02/05 00:22:53.118,73,24.18,[N/A],38,15,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:54.196,73,24.16,[N/A],38,16,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:55.259,73,25.01,[N/A],43,18,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:56.345,73,25.55,[N/A],46,20,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:57.429,73,26.34,[N/A],47,21,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:58.508,73,25.04,[N/A],44,19,2537,4096,1695,7000,[N/A],P0
2026/02/05 00:22:59.596,73,23.93,[N/A],34,14,2537,4096,1687,7000,[N/A],P0
2026/02/05 00:23:00.677,73,23.51,[N/A],37,13,2537,4096,1687,7000,[N/A],P0
2026/02/05 00:23:01.757,73,24.06,[N/A],44,16,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:02.839,73,25.42,[N/A],44,17,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:03.916,73,24.78,[N/A],43,17,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:04.999,73,24.51,[N/A],42,16,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:06.082,73,26.12,[N/A],49,19,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:07.171,73,27.08,[N/A],50,20,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:08.254,73,26.86,[N/A],50,20,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:09.340,73,26.84,[N/A],48,19,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:10.421,73,26.29,[N/A],47,18,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:11.512,73,25.64,[N/A],43,15,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:12.604,73,25.91,[N/A],47,19,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:13.687,73,27.41,[N/A],49,20,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:14.774,73,26.87,[N/A],46,18,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:15.858,73,24.32,[N/A],42,14,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:16.936,73,24.63,[N/A],43,16,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:18.025,73,24.59,[N/A],44,18,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:19.116,73,25.39,[N/A],47,17,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:20.198,73,24.85,[N/A],39,16,2549,4096,1695,7000,[N/A],P0
2026/02/05 00:23:21.297,73,23.18,[N/A],39,14,2550,4096,1695,7000,[N/A],P0
2026/02/05 00:23:22.383,73,24.13,[N/A],44,19,2551,4096,1695,7000,[N/A],P0
2026/02/05 00:23:23.467,72,22.88,[N/A],32,12,2551,4096,1695,7000,[N/A],P0
2026/02/05 00:23:24.549,73,22.78,[N/A],38,16,2551,4096,1695,7000,[N/A],P0
2026/02/05 00:23:25.630,72,24.06,[N/A],37,15,2551,4096,1695,7000,[N/A],P0
2026/02/05 00:23:26.715,73,23.32,[N/A],39,15,2551,4096,1695,7000,[N/A],P0
2026/02/05 00:23:27.781,72,20.92,[N/A],33,10,2551,4096,1575,7000,[N/A],P0
2026/02/05 00:23:28.858,72,19.25,[N/A],35,10,2562,4096,1575,7000,[N/A],P0
2026/02/05 00:23:29.953,73,25.27,[N/A],47,19,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:31.035,73,26.29,[N/A],45,18,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:32.121,73,25.34,[N/A],43,16,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:33.205,73,24.41,[N/A],40,15,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:34.290,73,24.92,[N/A],43,16,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:35.373,73,25.07,[N/A],43,16,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:36.457,73,26.00,[N/A],47,18,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:37.540,73,25.31,[N/A],46,17,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:38.629,73,25.52,[N/A],46,17,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:39.711,73,25.32,[N/A],47,17,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:40.796,73,25.74,[N/A],47,18,2562,4096,1695,7000,[N/A],P0
2026/02/05 00:23:41.883,73,25.52,[N/A],44,17,2572,4096,1695,7000,[N/A],P0
2026/02/05 00:23:42.966,73,24.46,[N/A],41,14,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:44.050,73,25.66,[N/A],52,19,2574,4096,1695,7000,[N/A],P0
2026/02/05 00:23:45.112,73,26.05,[N/A],46,17,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:46.190,73,26.63,[N/A],46,14,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:47.270,73,26.61,[N/A],47,14,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:48.347,73,27.22,[N/A],50,16,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:49.434,72,26.09,[N/A],46,14,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:50.532,73,27.49,[N/A],51,20,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:51.614,73,31.96,[N/A],59,24,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:52.699,73,29.01,[N/A],54,21,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:53.777,73,28.51,[N/A],52,19,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:54.863,73,28.13,[N/A],54,19,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:55.948,73,30.31,[N/A],57,21,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:57.032,73,28.66,[N/A],55,21,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:58.097,73,25.62,[N/A],45,17,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:23:59.184,73,26.70,[N/A],53,19,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:00.267,74,30.65,[N/A],54,20,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:01.336,73,28.82,[N/A],49,18,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:02.419,73,26.26,[N/A],44,16,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:03.497,73,26.84,[N/A],47,17,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:04.590,73,25.79,[N/A],48,17,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:05.677,73,27.25,[N/A],50,18,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:06.757,73,29.37,[N/A],58,22,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:07.843,73,30.06,[N/A],56,22,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:08.913,74,29.79,[N/A],57,20,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:09.997,73,30.10,[N/A],59,22,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:11.089,73,29.16,[N/A],51,21,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:12.170,74,29.34,[N/A],55,21,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:13.255,73,29.21,[N/A],46,19,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:14.338,74,33.37,[N/A],62,25,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:15.420,74,33.45,[N/A],65,26,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:16.500,74,29.90,[N/A],53,22,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:17.591,74,30.05,[N/A],60,25,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:18.677,74,28.79,[N/A],51,22,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:19.764,73,28.27,[N/A],32,13,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:20.841,73,24.29,[N/A],43,18,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:21.918,73,24.46,[N/A],38,16,2573,4096,1695,7000,[N/A],P0
2026/02/05 00:24:23.004,73,23.36,[N/A],40,16,2575,4096,1695,7000,[N/A],P0
2026/02/05 00:24:24.087,73,22.77,[N/A],37,16,2575,4096,1627,7000,[N/A],P0
2026/02/05 00:24:25.167,73,19.47,[N/A],34,12,2575,4096,1575,7000,[N/A],P0
2026/02/05 00:24:26.252,73,20.29,[N/A],36,12,2576,4096,1575,7000,[N/A],P0
2026/02/05 00:24:27.338,72,19.94,[N/A],34,10,2576,4096,1575,7000,[N/A],P0
2026/02/05 00:24:28.408,72,18.42,[N/A],26,8,2576,4096,1575,7000,[N/A],P0
2026/02/05 00:24:29.494,72,18.21,[N/A],27,9,2576,4096,1575,7000,[N/A],P0
2026/02/05 00:24:30.563,72,21.42,[N/A],35,14,2577,4096,1575,7000,[N/A],P0
2026/02/05 00:24:31.640,72,19.43,[N/A],33,11,2580,4096,1575,7000,[N/A],P0
2026/02/05 00:24:32.725,72,19.55,[N/A],36,13,2580,4096,1575,7000,[N/A],P0
2026/02/05 00:24:33.804,72,18.93,[N/A],32,11,2583,4096,1575,7000,[N/A],P0
2026/02/05 00:24:34.887,72,19.15,[N/A],33,12,2596,4096,1575,7000,[N/A],P0
2026/02/05 00:24:35.966,72,20.51,[N/A],35,13,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:37.046,72,19.85,[N/A],35,13,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:38.135,72,20.39,[N/A],37,13,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:39.218,72,19.86,[N/A],35,13,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:40.301,72,20.05,[N/A],37,13,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:41.368,72,20.01,[N/A],36,12,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:42.451,72,19.55,[N/A],34,11,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:43.534,71,19.25,[N/A],33,11,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:44.602,71,19.41,[N/A],36,12,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:45.670,72,19.88,[N/A],37,12,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:46.758,72,20.73,[N/A],42,14,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:47.837,72,23.01,[N/A],42,14,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:48.920,72,23.09,[N/A],42,14,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:50.009,72,22.12,[N/A],39,13,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:51.080,72,22.57,[N/A],41,14,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:52.149,71,22.28,[N/A],32,11,2597,4096,1695,7000,[N/A],P0
2026/02/05 00:24:53.234,72,21.32,[N/A],31,12,2597,4096,1575,7000,[N/A],P0
2026/02/05 00:24:54.313,71,18.94,[N/A],32,11,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:24:55.393,71,19.43,[N/A],31,11,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:24:56.477,71,19.40,[N/A],33,13,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:24:57.555,71,20.43,[N/A],37,15,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:24:58.645,71,19.87,[N/A],36,13,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:24:59.728,71,20.29,[N/A],41,15,2598,4096,1612,7000,[N/A],P0
2026/02/05 00:25:00.807,71,21.90,[N/A],36,13,2598,4096,1665,7000,[N/A],P0
2026/02/05 00:25:01.873,72,22.15,[N/A],37,14,2598,4096,1665,7000,[N/A],P0
2026/02/05 00:25:02.945,71,20.32,[N/A],32,12,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:25:04.025,71,20.00,[N/A],36,14,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:25:05.091,71,20.43,[N/A],39,14,2598,4096,1575,7000,[N/A],P0
2026/02/05 00:25:06.195,71,23.37,[N/A],40,16,2598,4096,1695,7000,[N/A],P0
2026/02/05 00:25:07.417,71,22.18,[N/A],36,12,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:08.498,71,20.36,[N/A],39,14,2610,4096,1575,7000,[N/A],P0
2026/02/05 00:25:09.604,71,18.96,[N/A],33,11,2610,4096,1575,7000,[N/A],P0
2026/02/05 00:25:10.692,72,25.21,[N/A],53,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:11.775,72,31.85,[N/A],62,24,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:12.857,72,28.34,[N/A],52,20,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:13.951,72,28.54,[N/A],56,22,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:15.033,72,28.59,[N/A],55,22,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:16.118,72,27.68,[N/A],53,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:17.197,73,29.71,[N/A],62,24,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:18.281,73,30.09,[N/A],58,22,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:19.368,73,30.18,[N/A],61,23,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:20.450,72,29.52,[N/A],55,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:21.535,72,27.07,[N/A],48,16,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:22.618,73,28.60,[N/A],51,20,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:23.700,72,26.39,[N/A],44,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:24.773,72,25.95,[N/A],46,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:25.858,73,26.40,[N/A],47,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:26.947,73,28.23,[N/A],52,20,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:28.030,73,27.45,[N/A],53,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:29.116,72,27.73,[N/A],51,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:30.201,73,27.84,[N/A],54,22,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:31.288,73,30.16,[N/A],58,24,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:32.371,73,31.79,[N/A],56,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:33.456,72,25.25,[N/A],42,15,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:34.540,72,24.50,[N/A],42,17,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:35.624,73,26.24,[N/A],51,21,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:36.713,73,25.50,[N/A],45,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:37.857,73,28.13,[N/A],51,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:38.941,73,28.91,[N/A],52,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:40.013,72,25.12,[N/A],40,16,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:41.114,72,24.37,[N/A],45,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:42.206,73,22.79,[N/A],47,17,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:43.290,73,25.88,[N/A],49,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:44.377,73,25.96,[N/A],50,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:45.461,73,26.06,[N/A],48,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:46.544,73,26.39,[N/A],50,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:47.626,72,25.10,[N/A],38,15,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:48.710,73,25.20,[N/A],44,17,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:49.793,73,26.01,[N/A],47,19,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:50.870,73,25.48,[N/A],44,18,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:51.966,72,24.11,[N/A],38,13,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:53.030,72,22.91,[N/A],37,12,2610,4096,1695,7000,[N/A],P0
2026/02/05 00:25:54.113,72,21.79,[N/A],39,13,2610,4096,1590,7000,[N/A],P0
2026/02/05 00:25:55.182,72,20.90,[N/A],40,13,2610,4096,1575,7000,[N/A],P0
2026/02/05 00:25:56.265,72,20.49,[N/A],37,11,2610,4096,1575,7000,[N/A],P0
2026/02/05 00:25:57.332,72,20.25,[N/A],41,14,2610,4096,1620,7000,[N/A],P0
2026/02/05 00:25:58.416,72,22.52,[N/A],40,16,2610,4096,1650,7000,[N/A],P0
2026/02/05 00:25:59.495,72,22.97,[N/A],39,16,2610,4096,1650,7000,[N/A],P0
2026/02/05 00:26:00.576,72,22.04,[N/A],38,15,2610,4096,1590,7000,[N/A],P0
2026/02/05 00:26:01.662,72,20.22,[N/A],36,13,2610,4096,1575,7000,[N/A],P0
2026/02/05 00:26:02.748,72,20.16,[N/A],37,14,2611,4096,1575,7000,[N/A],P0
2026/02/05 00:26:03.849,72,20.58,[N/A],39,15,2611,4096,1575,7000,[N/A],P0
2026/02/05 00:26:04.935,72,20.57,[N/A],38,15,2611,4096,1575,7000,[N/A],P0
2026/02/05 00:26:06.015,72,22.13,[N/A],41,15,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:07.104,72,24.46,[N/A],45,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:08.297,72,24.91,[N/A],45,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:09.382,72,24.42,[N/A],41,16,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:10.468,72,23.42,[N/A],35,13,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:11.558,72,23.28,[N/A],35,14,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:12.647,72,21.38,[N/A],36,14,2611,4096,1575,7000,[N/A],P0
2026/02/05 00:26:13.727,72,21.40,[N/A],42,16,2611,4096,1650,7000,[N/A],P0
2026/02/05 00:26:14.818,72,23.18,[N/A],42,16,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:15.914,72,23.26,[N/A],33,14,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:16.991,72,21.96,[N/A],35,14,2612,4096,1575,7000,[N/A],P0
2026/02/05 00:26:18.075,72,19.62,[N/A],33,13,2612,4096,1575,7000,[N/A],P0
2026/02/05 00:26:19.161,72,21.14,[N/A],40,16,2612,4096,1590,7000,[N/A],P0
2026/02/05 00:26:20.228,72,23.42,[N/A],35,15,2612,4096,1695,7000,[N/A],P0
2026/02/05 00:26:21.316,72,22.69,[N/A],36,15,2612,4096,1575,7000,[N/A],P0
2026/02/05 00:26:22.400,72,22.97,[N/A],39,16,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:23.483,72,23.93,[N/A],38,15,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:24.562,72,24.21,[N/A],41,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:25.658,72,23.32,[N/A],37,14,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:26.744,72,23.96,[N/A],45,18,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:27.830,72,24.27,[N/A],44,18,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:28.910,72,24.49,[N/A],42,16,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:29.991,72,26.00,[N/A],48,20,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:31.074,72,25.33,[N/A],44,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:32.156,72,25.08,[N/A],47,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:33.240,72,25.34,[N/A],50,19,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:34.328,72,24.39,[N/A],46,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:35.415,72,25.11,[N/A],44,18,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:36.492,72,24.00,[N/A],33,10,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:37.572,72,25.30,[N/A],44,15,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:38.718,72,25.00,[N/A],44,17,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:39.803,72,24.84,[N/A],47,16,2612,4096,1695,7000,[N/A],P0
2026/02/05 00:26:40.888,72,26.30,[N/A],45,18,2612,4096,1695,7000,[N/A],P0
2026/02/05 00:26:41.968,72,25.12,[N/A],38,14,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:43.057,72,24.47,[N/A],38,13,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:44.144,72,24.21,[N/A],41,13,2611,4096,1695,7000,[N/A],P0
2026/02/05 00:26:45.212,72,23.54,[N/A],40,14,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:46.293,72,25.04,[N/A],44,14,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:47.374,72,24.44,[N/A],43,13,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:48.455,72,24.12,[N/A],44,12,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:49.539,72,24.95,[N/A],47,13,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:50.612,72,24.70,[N/A],46,13,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:51.698,72,24.47,[N/A],44,12,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:52.779,72,22.39,[N/A],3,1,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:53.868,73,29.20,[N/A],57,23,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:54.951,73,29.85,[N/A],52,21,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:56.020,73,30.07,[N/A],53,21,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:57.106,73,31.19,[N/A],48,18,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:58.190,73,29.75,[N/A],50,20,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:26:59.268,73,27.68,[N/A],49,20,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:00.354,73,27.79,[N/A],50,20,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:01.437,73,29.21,[N/A],57,23,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:02.518,73,28.81,[N/A],56,22,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:03.603,73,26.83,[N/A],47,16,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:04.686,73,26.92,[N/A],50,19,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:05.750,72,23.94,[N/A],39,12,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:06.820,72,25.78,[N/A],49,19,2689,4096,1695,7000,[N/A],P0
2026/02/05 00:27:07.907,73,29.45,[N/A],53,22,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:08.992,73,28.72,[N/A],41,17,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:10.077,74,28.51,[N/A],39,16,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:11.162,73,31.48,[N/A],53,21,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:12.226,73,27.58,[N/A],46,18,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:13.309,73,25.07,[N/A],46,18,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:14.393,73,24.82,[N/A],37,10,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:15.477,73,24.36,[N/A],41,16,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:16.547,73,27.76,[N/A],48,20,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:17.629,73,29.84,[N/A],55,24,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:18.715,74,30.77,[N/A],54,23,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:19.799,74,32.18,[N/A],61,24,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:20.885,73,32.00,[N/A],61,24,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:21.966,74,31.00,[N/A],59,23,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:23.033,73,28.82,[N/A],44,18,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:24.112,73,26.42,[N/A],48,20,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:25.194,73,26.52,[N/A],41,17,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:26.277,73,26.00,[N/A],43,18,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:27.362,73,26.38,[N/A],45,19,2705,4096,1695,7000,[N/A],P0
2026/02/05 00:27:28.441,73,25.33,[N/A],38,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:29.527,73,24.45,[N/A],40,16,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:30.608,73,24.98,[N/A],40,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:31.690,73,24.42,[N/A],39,15,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:32.767,73,25.29,[N/A],44,17,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:33.852,73,26.05,[N/A],46,18,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:34.936,73,26.87,[N/A],50,19,2707,4096,1695,7000,[N/A],P0
2026/02/05 00:27:36.018,73,26.47,[N/A],44,18,2707,4096,1695,7000,[N/A],P0
